msisdn,home_city_name,home_region_name
212661842895,Tamraght,Souss-Massa
212635219322,Aït Ourir,Marrakech-Safi
212765360202,Midelt,Drâa-Tafilalet
212631891624,Oued Ifrane,Fès-Meknès
212673027654,Béni Mellal,Béni Mellal-Khénifra
212729170136,Fès,Fès-Meknès
212654133512,Madagh,l'Oriental
212672950671,Ksar El Kébir,Tanger-Tétouan-Al Hoceïma
212777800602,Tinejdad,Drâa-Tafilalet
212716679279,Tiznit,Souss-Massa
212766519452,Agni Izimmer,Souss-Massa
212796286937,Taghzout,Tanger-Tétouan-Al Hoceïma
212725520398,Sidi Boubker,l'Oriental
212691005309,Irherm,Souss-Massa
212798535175,El Ksiba,Béni Mellal-Khénifra
212660594735,N'Zalat Bni Amar,Fès-Meknès
212789950644,Sidi Abdallah Ghiat,Marrakech-Safi
212690587602,Zaïo,l'Oriental
212615407350,Loulad,Casablanca-Settat
212793681662,Oued Zem,Béni Mellal-Khénifra
212640196089,Fam El Hisn,Souss-Massa
212632291642,Mohammadia,Casablanca-Settat
212755426617,Tagzen,Souss-Massa
212757638026,Tiztoutine,l'Oriental
212673129385,Midar,l'Oriental
212645008471,Bni Bouayach,Tanger-Tétouan-Al Hoceïma
212632369467,Bzou,Béni Mellal-Khénifra
212612334007,Tichoute,Drâa-Tafilalet
212748768735,Tendrara,l'Oriental
212687302200,Moulay Bouazza,Béni Mellal-Khénifra
212651399130,Sidi Slimane Echcharaa,l'Oriental
212727750896,Sidi Bouknadel,Rabat-Salé-Kénitra
212649619813,Temsia,Souss-Massa
212612036985,Fnideq,Tanger-Tétouan-Al Hoceïma
212695497560,Dar Oulad Zidouh,Béni Mellal-Khénifra
212671919527,Sidi Ahmed,Marrakech-Safi
212753922926,Sidi Smaïl,Casablanca-Settat
212657877871,Ghmate,Marrakech-Safi
212719361836,Sidi Addi,Fès-Meknès
212781797834,Tighza,Béni Mellal-Khénifra
212753324153,Aït Ourir,Marrakech-Safi
212753082436,Lâattaouia,Marrakech-Safi
212716660358,Ait Daoud,Marrakech-Safi
212795416244,Aoulouz,Souss-Massa
212730569364,Deroua,Casablanca-Settat
212766867039,Tamanar,Marrakech-Safi
212772172676,Beni Ayat,Béni Mellal-Khénifra
212678172244,Jebha,Tanger-Tétouan-Al Hoceïma
212649702578,Inezgane,Souss-Massa
212736763926,Tinejdad,Drâa-Tafilalet
212629311640,Beni Ayat,Béni Mellal-Khénifra
212613165945,Dar Chaoui,Tanger-Tétouan-Al Hoceïma
212765525497,Dar Oulad Zidouh,Béni Mellal-Khénifra
212639739966,El Marsa,Laâyoune-Sakia El Hamra
212617243361,Farkhana,l'Oriental
212686892929,Aïn Bni Mathar,l'Oriental
212637212316,Outat El Haj,Fès-Meknès
212775533417,Guelmim,Guelmim-Oued Noun
212770956226,Skoura,Drâa-Tafilalet
212629014303,Khemis Zemamra,Casablanca-Settat
212650373514,Khouribga,Béni Mellal-Khénifra
212696296426,Smimou,Marrakech-Safi
212638903671,Khouribga,Béni Mellal-Khénifra
212725251781,Temsia,Souss-Massa
212660988469,Tighza,Béni Mellal-Khénifra
212776138412,Bab Taza,Tanger-Tétouan-Al Hoceïma
212779833215,Ras El Aïn,Casablanca-Settat
212762674589,Karia Ba Mohamed,Fès-Meknès
212632257757,Sidi Rahhal,Marrakech-Safi
212683299977,Oulad Abbou,Casablanca-Settat
212661638326,Itzer,Drâa-Tafilalet
212624595045,Ifrane,Fès-Meknès
212733471705,Aknoul,Fès-Meknès
212611443660,Bouznika,Casablanca-Settat
212724289256,Anzi,Souss-Massa
212638641153,Berkane,l'Oriental
212740310927,Taounate,Fès-Meknès
212728499068,Khémis Sahel,Tanger-Tétouan-Al Hoceïma
212675803417,El Gara,Casablanca-Settat
212774060060,Bzou,Béni Mellal-Khénifra
212617375110,Anzi,Souss-Massa
212620969104,Benslimane,Casablanca-Settat
212650060734,Aït Boubidmane,Fès-Meknès
212647541637,Oulad M'Barek,Béni Mellal-Khénifra
212683308570,Tafajight,Fès-Meknès
212675988800,Tamraght,Souss-Massa
212659424057,Boulemane,Fès-Meknès
212684789546,Bouznika,Casablanca-Settat
212792473837,Midar,l'Oriental
212798884451,Tinejdad,Drâa-Tafilalet
212688122030,Haj Kaddour,Fès-Meknès
212793904153,Gardmit,Drâa-Tafilalet
212767916051,Aïn Bni Mathar,l'Oriental
212695609486,Hattane,Béni Mellal-Khénifra
212616984111,Taghzout,Tanger-Tétouan-Al Hoceïma
212614760177,Agourai,Fès-Meknès
212693844725,Oued Zem,Béni Mellal-Khénifra
212622128998,Al Aroui,l'Oriental
212642942582,Sidi Allal El Bahraoui,Rabat-Salé-Kénitra
212740766320,El Aïoun Sidi Mellouk,l'Oriental
212774672129,Sidi Mohamed ben Abdallah el-Raisuni,Tanger-Tétouan-Al Hoceïma
212692253758,Hrara,Marrakech-Safi
212683086854,Tiznit,Souss-Massa
212747447007,Aïn Leuh,Fès-Meknès
212725246624,Karia,Fès-Meknès
212791555196,Fès,Fès-Meknès
212753055717,Berkane,l'Oriental
212735269448,Soualem,Casablanca-Settat
212720909674,Tan-Tan,Guelmim-Oued Noun
212758489714,Martil,Tanger-Tétouan-Al Hoceïma
212745458345,M'semrir,Drâa-Tafilalet
212763162877,Lalla Takerkoust,Marrakech-Safi
212746848836,Aït Boubidmane,Fès-Meknès
212797422314,Targuist,Tanger-Tétouan-Al Hoceïma
212671753194,Oulad H'Riz Sahel,Casablanca-Settat
212653400117,Bab Berred,Tanger-Tétouan-Al Hoceïma
212763709078,Aghbala,Béni Mellal-Khénifra
212639307169,Tarfaya,Laâyoune-Sakia El Hamra
212735868388,Fam El Hisn,Souss-Massa
212710829259,Lakhsas,Souss-Massa
212725188872,Kasba Tadla,Béni Mellal-Khénifra
212688603283,Oued-Eddahab,Dakhla-Oued Ed Dahab
212730430871,Boumia,Drâa-Tafilalet
212791164729,Assahrij,Marrakech-Safi
212687995874,Bni Tadjite,l'Oriental
212751563324,Taourirt,l'Oriental
212671447934,Dar Chaoui,Tanger-Tétouan-Al Hoceïma
212625424240,Goulmima,Drâa-Tafilalet
212760082365,Oulad Amrane,Casablanca-Settat
212781890375,Oulad M'rah,Casablanca-Settat
212763061013,Moulay Ali Cherif,Drâa-Tafilalet
212646710236,Bradia,Béni Mellal-Khénifra
212763741767,Karia (El Jadida),Casablanca-Settat
212648240863,Ida Ougnidif,Souss-Massa
212665705632,Lalla Mimouna,Rabat-Salé-Kénitra
212699279630,El Menzel,Fès-Meknès
212667304677,Benslimane,Casablanca-Settat
212645116570,M'haya,Fès-Meknès
212644177471,Touissit,l'Oriental
212699375784,Karia,Fès-Meknès
212776325988,Tiztoutine,l'Oriental
212656747111,Tiflet,Rabat-Salé-Kénitra
212796694231,Ras El Ma,l'Oriental
212628839976,El Gara,Casablanca-Settat
212758387035,Tahannaout,Marrakech-Safi
212695522235,Smimou,Marrakech-Safi
212620285084,Moulay Abdallah,Casablanca-Settat
212779600541,Karia Ba Mohamed,Fès-Meknès
212728308225,Ifrane,Fès-Meknès
212755354286,Foum Jamaa,Béni Mellal-Khénifra
212719409005,Arfoud,Drâa-Tafilalet
212735310153,Berrechid,Casablanca-Settat
212725826677,Ain El Aouda,Rabat-Salé-Kénitra
212641528346,Jaâdar,l'Oriental
212792601030,Sidi Allal El Bahraoui,Rabat-Salé-Kénitra
212693228551,Tanalt,Souss-Massa
212760292669,Afourar,Béni Mellal-Khénifra
212725000886,Agdz,Drâa-Tafilalet
212617400806,Issaguen (Ketama),Tanger-Tétouan-Al Hoceïma
212672242625,Aïn Bni Mathar,l'Oriental
212620799266,Oulad Teïma,Souss-Massa
212740488816,Smimou,Marrakech-Safi
212793060434,Madagh,l'Oriental
212668929687,El Marsa,Laâyoune-Sakia El Hamra
212753658941,Oulad H'Riz Sahel,Casablanca-Settat
212762358587,Ida Ougnidif,Souss-Massa
212643488223,Kattara,Marrakech-Safi
212657619900,Sidi Jaber,Béni Mellal-Khénifra
212720749511,Dra'a,Drâa-Tafilalet
212778366977,Zagora,Drâa-Tafilalet
212795077294,Ifri,Drâa-Tafilalet
212789342815,Sidi Boubker,l'Oriental
212756097176,Kariat Arekmane,l'Oriental
212671586135,Aïn Karma,Fès-Meknès
212782599024,Dar Oulad Zidouh,Béni Mellal-Khénifra
212729239459,Oued Ifrane,Fès-Meknès
212756460728,N'Zalat Bni Amar,Fès-Meknès
212677898571,Oulad Abbou,Casablanca-Settat
212723960572,Karia,Fès-Meknès
212768208505,Larache,Tanger-Tétouan-Al Hoceïma
212758701552,Tata,Souss-Massa
212767678578,Imouzzer Kandar,Fès-Meknès
212633921721,Oulad H'Riz Sahel,Casablanca-Settat
212654872749,Ben Yakhlef,Casablanca-Settat
212615953743,Lalla Mimouna,Rabat-Salé-Kénitra
212638890531,Kerouna,l'Oriental
212698763845,Had Bouhssoussen,Béni Mellal-Khénifra
212642277941,Sidi Ifni,Guelmim-Oued Noun
212777676710,Tinejdad,Drâa-Tafilalet
212649360790,Bir Jdid,Casablanca-Settat
212629326786,Mechra Bel Ksiri,Rabat-Salé-Kénitra
212638566310,Kerouna,l'Oriental
212733324643,Aoulouz,Souss-Massa
212658668006,Echemmaia,Marrakech-Safi
212797689165,Douar Kannine,l'Oriental
212653365241,Tanger,Tanger-Tétouan-Al Hoceïma
212662113929,Sidi Boubker,l'Oriental
212626683537,Demnate,Béni Mellal-Khénifra
212770908112,Ribate El Kheir,Fès-Meknès
212698090554,Harte Lyamine,Drâa-Tafilalet
212757816234,Kerrouchen,Béni Mellal-Khénifra
212674607784,Ras El Aïn,Casablanca-Settat
212624862867,Oulad Zbair,Fès-Meknès
212653058222,El Borouj,Casablanca-Settat
212625638270,Tan-Tan,Guelmim-Oued Noun
212656255403,Bouizakarne,Guelmim-Oued Noun
212640527590,Tamansourt,Marrakech-Safi
212670082818,Taourirt,l'Oriental
212617601153,Hattane,Béni Mellal-Khénifra
212798368332,Assa,Guelmim-Oued Noun
212714790321,Touissit,l'Oriental
212799117405,Moulay Yaâcoub,Fès-Meknès
212764434774,Touissit,l'Oriental
212648130115,Sidi Bou Othmane,Marrakech-Safi
212772506873,Imintanoute,Marrakech-Safi
212695838571,Bin elouidane,Béni Mellal-Khénifra
212651362992,Dar Bni Karrich,Tanger-Tétouan-Al Hoceïma
212647737579,Témara,Rabat-Salé-Kénitra
212771141816,Tamallalt,Marrakech-Safi
212690564886,Assilah,Tanger-Tétouan-Al Hoceïma
212726665128,Sabaa Aiyoun,Fès-Meknès
212753287459,Aït Yalla,Drâa-Tafilalet
212746806481,Bouskoura,Casablanca-Settat
212696146976,Foum Jamaa,Béni Mellal-Khénifra
212749758325,Ouazzane,Tanger-Tétouan-Al Hoceïma
212726860807,Tafraout,Souss-Massa
212691950527,Ain Taoujdate,Fès-Meknès
212668195504,Aoulouz,Souss-Massa
212713932597,Sid Zouin,Marrakech-Safi
212789485826,Douar Kannine,l'Oriental
212633460666,Aïn Dorij,Tanger-Tétouan-Al Hoceïma
212673022903,Khénifra,Béni Mellal-Khénifra
212730531047,Aknoul,Fès-Meknès
212735790228,Bradia,Béni Mellal-Khénifra
212770586298,Aït Attab,Béni Mellal-Khénifra
212664500025,Tit Mellil,Casablanca-Settat
212743799572,Taourirt ait zaghar,Drâa-Tafilalet
212782915777,Tabounte,Drâa-Tafilalet
212636370872,El Jadida,Casablanca-Settat
212638965518,Mehdia,Rabat-Salé-Kénitra
212754252049,Bouznika,Casablanca-Settat
212650799048,Tahla,Fès-Meknès
212719020633,Tit Mellil,Casablanca-Settat
212756653838,Targuist,Tanger-Tétouan-Al Hoceïma
212745475916,Tan-Tan,Guelmim-Oued Noun
212758285138,Rommani,Rabat-Salé-Kénitra
212619500714,Zinat,Tanger-Tétouan-Al Hoceïma
212723283194,Arbaoua,Rabat-Salé-Kénitra
212789592777,Naima,l'Oriental
212657627588,Kasba Tadla,Béni Mellal-Khénifra
212617395421,Ighoud,Marrakech-Safi
212660753788,Jerada,l'Oriental
212714173027,Gardmit,Drâa-Tafilalet
212725250768,Fquih Ben Salah,Béni Mellal-Khénifra
212647066178,Er-Rich,Béni Mellal-Khénifra
212765803749,Taounate,Fès-Meknès
212760635262,Ounagha,Marrakech-Safi
212713984970,Oued Ifrane,Fès-Meknès
212713952075,Hattane,Béni Mellal-Khénifra
212681170823,Oulad Frej,Casablanca-Settat
212716247139,Gardmit,Drâa-Tafilalet
212798836992,Ighounane,Drâa-Tafilalet
212777988681,Bhalil,Fès-Meknès
212718110291,Tiddas,Rabat-Salé-Kénitra
212623007109,Jorf Lasfar,Casablanca-Settat
212657571655,Guigou,Fès-Meknès
212775097914,Chefchaouen,Tanger-Tétouan-Al Hoceïma
212724502861,Marrakech,Marrakech-Safi
212722356776,Madagh,l'Oriental
212721373692,Jaâdar,l'Oriental
212791009284,Berrechid,Casablanca-Settat
212750647948,Dcheira El Jihadia,Souss-Massa
212698129037,Ribate El Kheir,Fès-Meknès
212798994895,Tata,Souss-Massa
212745311140,Tamesna,Rabat-Salé-Kénitra
212638002977,Moulay Bouazza,Béni Mellal-Khénifra
212713657763,Bouhdila,l'Oriental
212775878572,Boujdour,Laâyoune-Sakia El Hamra
212742549812,Sidi Allal Tazi,Rabat-Salé-Kénitra
212691857677,Tamraght,Souss-Massa
212635619268,El Jadida,Casablanca-Settat
212787397850,Oulad Frej,Casablanca-Settat
212649951322,Tighassaline,Béni Mellal-Khénifra
212660770587,Foum Zguid,Souss-Massa
212667156568,Safi,Marrakech-Safi
212716366431,Laâtamna,l'Oriental
212617807763,Taghzout,Tanger-Tétouan-Al Hoceïma
212793158854,Aït Boubidmane,Fès-Meknès
212713087168,Tanalt,Souss-Massa
212613144999,Touissit,l'Oriental
212680521090,Jorf Lasfar,Casablanca-Settat
212770964276,Tahannaout,Marrakech-Safi
212695152170,Ouazzane,Tanger-Tétouan-Al Hoceïma
212678085979,Ain Taoujdate,Fès-Meknès
212722086210,Sidi Mohamed ben Abdallah el-Raisuni,Tanger-Tétouan-Al Hoceïma
212693156459,Jerada,l'Oriental
212678110843,Tendrara,l'Oriental
212793558488,Agdz,Drâa-Tafilalet
212754874122,Zaouia d'Ifrane,Fès-Meknès
212681365238,Bni Bouayach,Tanger-Tétouan-Al Hoceïma
212746733612,El Borouj,Casablanca-Settat
212731664065,Tinejdad,Drâa-Tafilalet
212693604476,Bni Hadifa,Tanger-Tétouan-Al Hoceïma
212617113458,Oued Ifrane,Fès-Meknès
212623678498,Rommani,Rabat-Salé-Kénitra
212615371455,Karia (El Jadida),Casablanca-Settat
212770771971,Outat El Haj,Fès-Meknès
212651632032,Kasba Tadla,Béni Mellal-Khénifra
212713553574,Bni Hadifa,Tanger-Tétouan-Al Hoceïma
212622288358,Moulay Ali Cherif,Drâa-Tafilalet
212613758525,Azemmour,Casablanca-Settat
212781465437,Mehdia,Rabat-Salé-Kénitra
212685122356,Tamassint,Tanger-Tétouan-Al Hoceïma
212687819167,Taourirt ait zaghar,Drâa-Tafilalet
212618508635,Tizi Ouasli,Fès-Meknès
212683840878,Médiouna,Casablanca-Settat
212694266875,Inahnahen,Tanger-Tétouan-Al Hoceïma
212724269468,Sidi Ali Ban Hamdouche,Casablanca-Settat
212642333030,Mohammadia,Casablanca-Settat
212625240589,Ajdir,Tanger-Tétouan-Al Hoceïma
212651323123,Oulad Sidi Ben Daoud,Casablanca-Settat
212614337308,Benslimane,Casablanca-Settat
212750754230,M'haya,Fès-Meknès
212732450469,Talsint,l'Oriental
212749306788,Sidi Bouknadel,Rabat-Salé-Kénitra
212731269850,Ighoud,Marrakech-Safi
212717775600,Oued Zem,Béni Mellal-Khénifra
212739874955,Skhirate,Rabat-Salé-Kénitra
212697894537,Oulad Ghadbane,Casablanca-Settat
212662898782,Soualem,Casablanca-Settat
212753142203,Boulemane,Fès-Meknès
212670049805,Rommani,Rabat-Salé-Kénitra
212685091383,Sarghine,Drâa-Tafilalet
212646404938,Tighassaline,Béni Mellal-Khénifra
212618461182,Afourar,Béni Mellal-Khénifra
212645129246,Sidi Taibi,Rabat-Salé-Kénitra
212743119002,Sid Zouin,Marrakech-Safi
212626365860,Ihddaden,l'Oriental
212659832708,Tizguite,Fès-Meknès
212781076160,Bzou,Béni Mellal-Khénifra
212769253137,Jamâat Shaim,Marrakech-Safi
212726840148,Touarga,Rabat-Salé-Kénitra
212767182796,Essaouira,Marrakech-Safi
212731027257,Khémisset,Rabat-Salé-Kénitra
212665413907,Zaouia d'Ifrane,Fès-Meknès
212716112524,Ouaoumana,Béni Mellal-Khénifra
212791529461,Kassita,l'Oriental
212721368324,Sebt El Maârif,Casablanca-Settat
212673614000,Bzou,Béni Mellal-Khénifra
212790020424,Aïn Cheggag,Fès-Meknès
212729790135,Madagh,l'Oriental
212675077778,Fnideq,Tanger-Tétouan-Al Hoceïma
212791299622,Lalla Takerkoust,Marrakech-Safi
212676612633,Aït Hichem,Tanger-Tétouan-Al Hoceïma
212782972051,Salé,Rabat-Salé-Kénitra
212710827921,Driouch,l'Oriental
212655162251,Ifri,Drâa-Tafilalet
212673571032,Ribate El Kheir,Fès-Meknès
212633086380,Karia (El Jadida),Casablanca-Settat
212754411177,El Guerdane,Souss-Massa
212712665144,Afourar,Béni Mellal-Khénifra
212686958452,Tinejdad,Drâa-Tafilalet
212612469561,Tighza,Béni Mellal-Khénifra
212688479261,Zaïda,Drâa-Tafilalet
212631540242,Kerouna,l'Oriental
212620855978,Tanalt,Souss-Massa
212615268702,Sidi Ali Ban Hamdouche,Casablanca-Settat
212728165176,Bni Drar,l'Oriental
212628768484,Azemmour,Casablanca-Settat
212723639276,Imassine,Drâa-Tafilalet
212664255674,Moussaoua,Fès-Meknès
212622838823,Sabaa Aiyoun,Fès-Meknès
212695287032,Bab Taza,Tanger-Tétouan-Al Hoceïma
212767115508,Tounfite,Drâa-Tafilalet
212752747514,Tafetachte,Marrakech-Safi
212648116667,Fnideq,Tanger-Tétouan-Al Hoceïma
212622901598,Ras El Aïn,Casablanca-Settat
212610691313,Souk El Arbaa,Rabat-Salé-Kénitra
212725335141,Sidi Rahhal,Marrakech-Safi
212628653294,Aït Majden,Béni Mellal-Khénifra
212620993565,Outat El Haj,Fès-Meknès
212741408110,Mechra Bel Ksiri,Rabat-Salé-Kénitra
212784968084,Ribate El Kheir,Fès-Meknès
212768183186,Tounfite,Drâa-Tafilalet
212786404704,Jorf El Melha,Rabat-Salé-Kénitra
212721523184,Tamegroute,Drâa-Tafilalet
212753049631,Talsint,l'Oriental
212752590481,Ifri,Drâa-Tafilalet
212663038951,Aoufous,Drâa-Tafilalet
212757601408,Jamâat Shaim,Marrakech-Safi
212627685642,Dar Chaoui,Tanger-Tétouan-Al Hoceïma
212661824754,Bni Drar,l'Oriental
212769008313,Sidi Allal Tazi,Rabat-Salé-Kénitra
212629137387,Brikcha,Tanger-Tétouan-Al Hoceïma
212666560038,Oulad Frej,Casablanca-Settat
212613845331,Sabaa Aiyoun,Fès-Meknès
212789900721,Oued Amlil,Fès-Meknès
212717855684,Bhalil,Fès-Meknès
212692560389,Er-Rich,Béni Mellal-Khénifra
212754064187,Bab Taza,Tanger-Tétouan-Al Hoceïma
212680181305,Aknoul,Fès-Meknès
212641238481,Aïn Jemaa,Fès-Meknès
212669266008,Skoura,Drâa-Tafilalet
212632267476,Tata,Souss-Massa
212645651079,El Borouj,Casablanca-Settat
212653803588,Echemmaia,Marrakech-Safi
212673143342,Martil,Tanger-Tétouan-Al Hoceïma
212761219232,Ihddaden,l'Oriental
212622286879,Oued Amlil,Fès-Meknès
212649097244,Bab Taza,Tanger-Tétouan-Al Hoceïma
212672514065,Sidi Slimane Echcharaa,l'Oriental
212794941169,Gardmit,Drâa-Tafilalet
212714938815,Toulal,Fès-Meknès
212768821869,Lalla Mimouna,Rabat-Salé-Kénitra
212646374415,Taghzout,Tanger-Tétouan-Al Hoceïma
212618414150,Khenichet,Rabat-Salé-Kénitra
212681894739,Témara,Rabat-Salé-Kénitra
212667033176,Ouazzane,Tanger-Tétouan-Al Hoceïma
212655038392,Sidi Ifni,Guelmim-Oued Noun
212680182102,Errachidia,Drâa-Tafilalet
212755568942,Dar Chaoui,Tanger-Tétouan-Al Hoceïma
212745336411,Sidi Smaïl,Casablanca-Settat
212788996046,Khémis Sahel,Tanger-Tétouan-Al Hoceïma
212696243028,Oulad Sidi Ben Daoud,Casablanca-Settat
212715213819,Ras El Ma,l'Oriental
212649087904,Marrakech,Marrakech-Safi
212611650287,Aïn Dorij,Tanger-Tétouan-Al Hoceïma
212774888503,Mzouda,Marrakech-Safi
212794410017,Karia Ba Mohamed,Fès-Meknès
212750385829,Khémis Sahel,Tanger-Tétouan-Al Hoceïma
212662988859,Missour,Fès-Meknès
212747283717,Moulay Bousselham,Rabat-Salé-Kénitra
212744146643,Ouled Tayeb,Fès-Meknès
212722913823,Aït Boubidmane,Fès-Meknès
212718449429,Khemis Zemamra,Casablanca-Settat
212614083435,Bir Jdid,Casablanca-Settat
212714795130,Aïn Dorij,Tanger-Tétouan-Al Hoceïma
212744443066,Oulad Saïd,Casablanca-Settat
212735500395,Hrara,Marrakech-Safi
212696886084,Tanoumrite Nkob Zagora,Drâa-Tafilalet
212632064745,Inezgane,Souss-Massa
212714021787,Tamanar,Marrakech-Safi
212627340404,Tit Mellil,Casablanca-Settat
212640548943,Marrakech,Marrakech-Safi
212649303882,Nador,l'Oriental
212757504003,Ifri,Drâa-Tafilalet
212661668542,Imouzzer Kandar,Fès-Meknès
212666672987,Elkbab,Béni Mellal-Khénifra
212717422732,Zaouïat Cheikh,Béni Mellal-Khénifra
212613912358,Oued Ifrane,Fès-Meknès
212720224148,Ben Sergao,Souss-Massa
212729499190,Bni Ansar,l'Oriental
212749207742,Timahdite,Fès-Meknès
212683903375,Ghmate,Marrakech-Safi
212673292802,Ain El Aouda,Rabat-Salé-Kénitra
212745034284,Sidi Mohamed ben Abdallah el-Raisuni,Tanger-Tétouan-Al Hoceïma
212716112114,Aoufous,Drâa-Tafilalet
212656133334,Stehat,Tanger-Tétouan-Al Hoceïma
212633643021,Moulay Ali Cherif,Drâa-Tafilalet
212773024140,Ben Sergao,Souss-Massa
212780956407,Chefchaouen,Tanger-Tétouan-Al Hoceïma
212654385883,Fnideq,Tanger-Tétouan-Al Hoceïma
212636007270,Taghzout,Tanger-Tétouan-Al Hoceïma
212758538671,Aït Baha,Souss-Massa
212624260285,Sebt Gzoula,Marrakech-Safi
212665375411,Akka,Souss-Massa
212679744570,Aït Majden,Béni Mellal-Khénifra
212680370632,Akchour,Tanger-Tétouan-Al Hoceïma
212650462801,Aïn Karma,Fès-Meknès
212639316505,Oulad Saïd,Casablanca-Settat
212741776723,M'diq,Tanger-Tétouan-Al Hoceïma
212778657393,Hrara,Marrakech-Safi
212765264951,Guercif,l'Oriental
212619326117,Boudnib,Drâa-Tafilalet
212692746255,Tiddas,Rabat-Salé-Kénitra
212646387553,Had Kourt,Rabat-Salé-Kénitra
212715420796,Oulad Saïd,Casablanca-Settat
212644592169,Touima,l'Oriental
212689769193,Talsint,l'Oriental
212699416033,Zeghanghane,l'Oriental
212717158364,Oulad Yaich,Béni Mellal-Khénifra
212780790620,Ighoud,Marrakech-Safi
212646441087,Tizi Ouasli,Fès-Meknès
212724539415,Kehf Nsour,Béni Mellal-Khénifra
212784046757,Arbaoua,Rabat-Salé-Kénitra
212777802626,Ihddaden,l'Oriental
212667238385,Lâattaouia,Marrakech-Safi
212789875633,Imouzzer Kandar,Fès-Meknès
212783463999,Kerrouchen,Béni Mellal-Khénifra
212699473369,Tafajight,Fès-Meknès
212686873083,M'haya,Fès-Meknès
212749166900,Assilah,Tanger-Tétouan-Al Hoceïma
212665298633,Drargua,Souss-Massa
212777923416,Kehf Nsour,Béni Mellal-Khénifra
212719320876,Agni Izimmer,Souss-Massa
212773806380,Tan-Tan,Guelmim-Oued Noun
212734596865,El Ksiba,Béni Mellal-Khénifra
212710235597,Dra'a,Drâa-Tafilalet
212625557384,Saïdia,l'Oriental
212754228504,Sidi Bouknadel,Rabat-Salé-Kénitra
212777012628,Driouch,l'Oriental
212658174026,El Marsa,Laâyoune-Sakia El Hamra
212634732260,Hattane,Béni Mellal-Khénifra
212728261949,Tameslouht,Marrakech-Safi
212732446377,Ouaoumana,Béni Mellal-Khénifra
212771662520,Tamanar,Marrakech-Safi
212724538138,Zaouia d'Ifrane,Fès-Meknès
212733034762,Tiztoutine,l'Oriental
212655475004,Ghmate,Marrakech-Safi
212741147501,Goulmima,Drâa-Tafilalet
212734693387,Azilal,Béni Mellal-Khénifra
212652295683,Gardmit,Drâa-Tafilalet
212783563638,Karia (El Jadida),Casablanca-Settat
212715277575,Taïnaste,Fès-Meknès
212717190435,Tétouan,Tanger-Tétouan-Al Hoceïma
212656016566,Moulay Abdallah,Casablanca-Settat
212614828055,Zeghanghane,l'Oriental
212623406003,Aknoul,Fès-Meknès
212653515311,Kehf Nsour,Béni Mellal-Khénifra
